"Ethereum Version","Num all files","Size all files (B)","Num code files (cpp, py, c, h, sh, sol, go, c, js, java)","Size code files (B)","*","All line additions","All line removals","All files changed","Ratio all files changed","All changed bytes","Ratio all bytes changed","*","Code line additions","Code line removals","Code files changed","Ratio code files changed","Code changed bytes","Ratio code bytes changed","*","File extenension histogram",
"go-ethereum-1.9.7","2780","57784357","2556","55201299","*","4680","1429","101","0.03633093525179856","1757656","0.03041750555431464","*","4655","1408","93","0.036384976525821594","1713201","0.031035519653260332","*",".go (2062),  (155), .h (98), .md (96), .json (58), .s (58), .c (56), .js (39), .yml (17), .txt (14), .jsx (13), .sh (12), .png (11), .markdown (7), .lock (5), .mod (5), .proto (5), .py (4), .cpp (4), .tmpl (4), .nsh (4), .java (4), .sol (3), .toml (3), .sum (3), .sage (3), .m4 (3), .html (2), .pl (2), .cfg (2), .pdf (2), .include (2), .lesser (1), .alltools (1), .clefsign (1), .yaml (1), .awk (1), .mkd (1), .alpine (1), .ubuntu (1), .peg (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.8","1200","25316033","1070","23299298","*","3051","871021","1762","1.4683333333333333","2436702","0.09625133606043253","*","2656","2257","165","0.1542056074766355","2389823","0.10257060105416052","*",".go (892), .h (54), .json (52),  (47), .js (35), .md (25), .c (14), .png (10), .yml (7), .sh (6), .s (5), .py (4), .nsh (4), .proto (4), .java (4), .sol (3), .txt (3), .sage (3), .m4 (3), .pdf (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.9","1200","25319670","1070","23302711","*","716","647","48","0.04","1341530","0.05298370792352349","*","710","644","46","0.04299065420560748","1315038","0.05643283307251246","*",".go (892), .h (54), .json (52),  (47), .js (35), .md (25), .c (14), .png (10), .yml (7), .sh (6), .s (5), .py (4), .nsh (4), .proto (4), .java (4), .sol (3), .txt (3), .sage (3), .m4 (3), .pdf (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.10","1215","25422169","1077","23399816","*","3959","887","96","0.07901234567901234","1947734","0.0766155712362702","*","3814","813","78","0.07242339832869081","1875756","0.08016114314745039","*",".go (900), .h (54), .json (52),  (50), .js (35), .md (26), .c (14), .png (10), .yml (7), .sh (5), .s (5), .py (4), .nsh (4), .proto (4), .java (4), .sol (3), .txt (3), .sage (3), .m4 (3), .rlp (2), .pdf (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.11","1333","25573578","1080","23520885","*","6824","2668","226","0.1695423855963991","1625489","0.06356126624127449","*","6606","2477","102","0.09444444444444444","1534592","0.06524380353885494","*",".go (903),  (165), .h (54), .json (52), .js (35), .md (26), .c (14), .png (10), .yml (7), .sh (5), .s (5), .py (4), .nsh (4), .proto (4), .java (4), .sol (3), .txt (3), .sage (3), .m4 (3), .rlp (2), .pdf (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.12","1333","25580423","1080","23527726","*","1334","1185","49","0.03675918979744936","908238","0.03550519864350953","*","1319","1169","46","0.04259259259259259","864182","0.036730366547111266","*",".go (903),  (165), .h (54), .json (52), .js (35), .md (26), .c (14), .png (10), .yml (7), .sh (5), .s (5), .py (4), .nsh (4), .proto (4), .java (4), .sol (3), .txt (3), .sage (3), .m4 (3), .rlp (2), .pdf (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.13","1374","26400273","1118","23920452","*","14425","2741","242","0.17612809315866085","4665121","0.17670730147373856","*","14206","2069","226","0.20214669051878353","4164085","0.17408053158861714","*",".go (941),  (165), .h (54), .json (52), .js (35), .md (27), .c (14), .png (10), .yml (7), .sh (5), .s (5), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .txt (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.14","1378","26525206","1122","24046401","*","6715","3087","172","0.12481857764876633","3067916","0.11566040241120087","*","6695","2855","166","0.14795008912655971","3035603","0.1262393902522045","*",".go (945),  (165), .h (54), .json (52), .js (35), .md (27), .c (14), .png (10), .yml (7), .sh (5), .s (5), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .txt (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.15","1440","29371960","1183","26862342","*","21332","2773","218","0.15138888888888888","7209083","0.24544099202096148","*","19151","2722","207","0.1749788672865596","7085216","0.2637601740012096","*",".go (981),  (165), .json (77), .h (54), .js (35), .md (27), .c (14), .png (10), .yml (7), .s (6), .sh (5), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .txt (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.16","1479","29495242","1213","26949800","*","4585","1497","151","0.10209601081812035","1802973","0.061127587968256035","*","4144","1103","134","0.11046990931574609","1688102","0.06263875798707226","*",".go (990),  (165), .json (97), .h (54), .js (35), .md (33), .c (14), .png (10), .yml (7), .sh (6), .s (6), .py (4), .txt (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .blocks (1), .prv (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.17","1482","29532648","1216","26987238","*","1765","603","85","0.05735492577597841","1555916","0.05268460857285808","*","1750","588","82","0.06743421052631579","1503501","0.05571155521732161","*",".go (993),  (165), .json (97), .h (54), .js (35), .md (33), .c (14), .png (10), .yml (7), .sh (6), .s (6), .py (4), .txt (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .blocks (1), .prv (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.18","1485","29557431","1219","27012021","*","1430","681","31","0.020875420875420877","725732","0.024553284079391068","*","1427","678","29","0.02378999179655455","698364","0.025853822636965965","*",".go (996),  (165), .json (97), .h (54), .js (35), .md (33), .c (14), .png (10), .yml (7), .sh (6), .s (6), .py (4), .txt (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .blocks (1), .prv (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.19","1483","29570078","1217","27024675","*","4713","4169","119","0.08024275118004046","1882614","0.06366618309224616","*","4712","3314","113","0.09285127362366474","1875995","0.06941785608892614","*",".go (994),  (165), .json (97), .h (54), .js (35), .md (33), .c (14), .png (10), .yml (7), .sh (6), .s (6), .py (4), .txt (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .blocks (1), .prv (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.20","1486","29704247","1220","27158308","*","4906","660","80","0.05383580080753701","1620185","0.054543883909933824","*","4870","636","74","0.060655737704918035","1594329","0.058705019473230806","*",".go (997),  (165), .json (97), .h (54), .js (35), .md (33), .c (14), .png (10), .yml (7), .sh (6), .s (6), .py (4), .txt (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .blocks (1), .prv (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.21","1462","29513050","1197","26963634","*","1087","8223","72","0.049247606019151846","883355","0.02993099662691589","*","1030","458","43","0.03592314118629908","851407","0.031576122120631066","*",".go (972),  (164), .json (99), .h (54), .js (35), .md (33), .c (14), .png (10), .yml (7), .sh (6), .s (6), .py (4), .txt (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .blocks (1), .prv (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.22","1478","29646922","1213","27091635","*","7678","3215","126","0.08525033829499323","4358075","0.14699923992109534","*","7588","2561","119","0.09810387469084914","4288012","0.15827808103866747","*",".go (988),  (164), .json (99), .h (54), .js (35), .md (33), .c (14), .png (10), .yml (7), .sh (6), .s (6), .py (4), .txt (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .blocks (1), .prv (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.23","1495","30028618","1224","27216753","*","6121","2072","115","0.07692307692307693","2021766","0.06732797360171554","*","5904","1038","104","0.08496732026143791","1754408","0.06446059160694151","*",".go (998),  (164), .json (100), .h (54), .js (35), .md (34), .c (14), .png (10), .txt (8), .yml (7), .sh (6), .s (6), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .rlp (2), .include (2), .yaml (1), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .gz (1), .blocks (1), .prv (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.24","1502","30287236","1231","27344246","*","4755","1090","98","0.06524633821571238","1883613","0.06219164403116877","*","4685","970","90","0.07311129163281885","1487899","0.05441360496829936","*",".go (1004),  (164), .json (100), .h (54), .js (35), .md (34), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (6), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .rlp (2), .gz (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .blocks (1), .prv (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.9.25","1534","32123226","1257","27444239","*","4207","2227","218","0.1421121251629726","5143777","0.1601264144516494","*","4108","1136","194","0.15433571996817821","2980880","0.10861587380870717","*",".go (1020),  (164), .json (103), .h (54), .md (36), .js (35), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (6), .py (4), .rlp (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.0","1582","32671849","1295","27835355","*","27019","15262","404","0.2553729456384324","6220161","0.19038288895128036","*","26372","7878","358","0.27644787644787644","5965274","0.21430565552334432","*",".go (1055),  (170), .json (106), .h (54), .md (38), .js (35), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (7), .py (4), .rlp (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.1","1582","32662388","1295","27825894","*","100","465","19","0.012010113780025285","296169","0.009067585627848153","*","100","465","19","0.014671814671814672","296169","0.010643647244541362","*",".go (1055),  (170), .json (106), .h (54), .md (38), .js (35), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (7), .py (4), .rlp (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.2","1588","32734660","1301","27895224","*","5775","3393","161","0.10138539042821158","3365549","0.10281301226284312","*","5718","2771","155","0.1191391237509608","3240051","0.11615074322400136","*",".go (1061),  (170), .json (106), .h (54), .md (38), .js (35), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (7), .py (4), .rlp (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.3","1602","32872960","1315","28042130","*","7031","2590","157","0.09800249687890138","2619296","0.07967934740285025","*","6897","2326","144","0.10950570342205324","2490969","0.0888295218658497","*",".go (1075),  (170), .json (106), .h (54), .md (38), .js (35), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (7), .py (4), .rlp (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.4","1631","33046328","1341","28206443","*","9503","4676","262","0.16063764561618638","5731458","0.17343706084379482","*","9298","3410","249","0.18568232662192394","5645484","0.2001487390664608","*",".go (1088),  (170), .json (119), .h (54), .md (41), .js (35), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (7), .py (4), .rlp (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.5","1635","33091567","1345","28250579","*","2058","794","98","0.0599388379204893","1994569","0.060274238448726224","*","2003","783","92","0.06840148698884758","1898190","0.06719118924960794","*",".go (1092),  (170), .json (119), .h (54), .md (41), .js (35), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (7), .py (4), .rlp (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.6","1639","33103855","1348","28260465","*","410","30","14","0.008541793776693106","110483","0.0033374662860262043","*","370","30","13","0.009643916913946587","108081","0.0038244593639913567","*",".go (1092),  (170), .json (122), .h (54), .md (42), .js (35), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (7), .py (4), .rlp (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.7","1644","33129162","1352","28280739","*","962","394","89","0.054136253041362534","1555243","0.04694483367855788","*","856","363","83","0.0613905325443787","1442756","0.0510154985695388","*",".go (1093),  (170), .json (125), .h (54), .md (43), .js (35), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (7), .py (4), .rlp (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.8","1642","33142367","1350","28288953","*","1001","589","49","0.02984165651644336","763337","0.02303206044396286","*","936","286","44","0.03259259259259259","693876","0.02452816122250972","*",".go (1091),  (170), .json (125), .h (54), .md (43), .js (35), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (7), .py (4), .rlp (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .bin (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.9","1700","33921092","1402","28949301","*","15833","2454","294","0.17294117647058824","4237568","0.12492428014994329","*","15411","2385","276","0.19686162624821682","3988033","0.13775921567156318","*",".go (1113),  (170), .json (153), .h (54), .md (45), .js (37), .c (14), .png (10), .txt (8), .sh (7), .yml (7), .s (7), .rlp (7), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.10","1702","33898103","1403","28925240","*","1626","992","95","0.05581668625146886","2679531","0.07904663573651895","*","1580","692","86","0.06129722024233785","2574362","0.08900054070424307","*",".go (1113),  (170), .json (155), .h (54), .md (45), .js (36), .c (14), .png (10), .rlp (8), .txt (8), .sh (7), .yml (7), .s (7), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.11","1707","33906004","1406","28931102","*","751","525","24","0.014059753954305799","449011","0.013242816817929945","*","704","525","22","0.015647226173541962","446972","0.015449532478921819","*",".go (1115),  (170), .json (156), .h (54), .md (45), .js (36), .c (14), .png (10), .rlp (9), .txt (9), .sh (7), .yml (7), .s (7), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.12","1722","33954347","1418","28983965","*","2245","817","107","0.062137049941927994","2622469","0.07723514753501223","*","2225","690","102","0.07193229901269393","2611030","0.090085328215101","*",".go (1121),  (170), .json (162), .h (54), .md (47), .js (36), .c (14), .rlp (10), .png (10), .txt (9), .sh (7), .yml (7), .s (7), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
"go-ethereum-1.10.13","1750","34023022","1439","29044077","*","3211","1771","137","0.07828571428571429","1691272","0.049709634846663533","*","3162","1706","129","0.08964558721334259","1682709","0.05793639095503018","*",".go (1127), .json (178),  (170), .h (54), .md (51), .js (35), .c (14), .rlp (13), .png (10), .txt (9), .sh (7), .yml (7), .s (7), .py (4), .nsh (4), .proto (4), .pdf (4), .java (4), .sol (3), .sage (3), .m4 (3), .bin (2), .sec (2), .pub (2), .1 (2), .3 (2), .2 (2), .include (2), .lesser (1), .alltools (1), .sum (1), .mod (1), .dat (1), .blocks (1), .prv (1), .sig (1), .html (1), .clefsign (1), .nsi (1), .dll (1), .podspec (1), .settings (1), .pom (1), .install (1), .changelog (1), .control (1), .copyright (1), .docs (1), .rules (1), .920751759z--7ef5a6135f1fd6a02593eedc869c6d41d934aef8 (1), .am (1), .in (1), .ac (1)",
